date,close,ret
2018-04-12,26.34,0.0
2018-04-13,26.34,0.0
2018-04-16,26.34,0.0
2018-04-17,27.08,0.028094
2018-04-18,27.08,0.0
2018-04-19,27.08,0.0
2018-04-20,27.08,0.0
2018-04-23,27.08,0.0
2018-04-24,27.08,0.0
2018-04-25,27.08,0.0
2018-04-26,27.08,0.0
2018-04-27,27.08,0.0
2018-04-30,27.08,0.0
2018-05-01,27.08,0.0
2018-05-02,27.08,0.0
2018-05-03,27.08,0.0
2018-05-04,27.08,0.0
2018-05-07,27.08,0.0
2018-05-08,27.08,0.0
2018-05-09,27.049999,-0.001108
2018-05-10,27.049999,0.0
2018-05-11,27.049999,0.0
2018-05-14,27.049999,0.0
2018-05-15,27.139999,0.003327
2018-05-16,27.139999,0.0
2018-05-17,27.139999,0.0
2018-05-18,27.299999,0.005895
2018-05-21,27.299999,0.0
2018-05-22,27.299999,0.0
2018-05-23,27.299999,0.0
2018-05-24,27.299999,0.0
2018-05-25,27.299999,0.0
2018-05-29,26.98,-0.011722
2018-05-30,26.98,0.0
2018-05-31,26.98,0.0
2018-06-01,26.98,0.0
2018-06-04,27.58,0.022239
2018-06-05,27.549999,-0.001088
2018-06-06,27.620001,0.002541
2018-06-07,27.620001,0.0
2018-06-08,27.620001,0.0
2018-06-11,28.209999,0.021361
2018-06-12,28.209999,0.0
2018-06-13,28.209999,0.0
2018-06-14,27.950001,-0.009217
2018-06-15,27.9,-0.001789
2018-06-18,27.76,-0.005018
2018-06-19,27.76,0.0
2018-06-20,27.76,0.0
2018-06-21,27.76,0.0
2018-06-22,27.76,0.0
2018-06-25,27.07,-0.024856
2018-06-26,27.23,0.005911
2018-06-27,27.360001,0.004774
2018-06-28,27.209999,-0.005483
2018-06-29,27.41,0.00735
2018-07-02,27.41,0.0
2018-07-03,27.41,0.0
2018-07-05,27.41,0.0
2018-07-06,27.389999,-0.00073
2018-07-09,27.389999,0.0
2018-07-10,27.389999,0.0
2018-07-11,27.389999,0.0
2018-07-12,27.389999,0.0
2018-07-13,27.389999,0.0
2018-07-16,27.389999,0.0
2018-07-17,27.389999,0.0
2018-07-18,27.389999,0.0
2018-07-19,27.389999,0.0
2018-07-20,27.389999,0.0
2018-07-23,27.389999,0.0
2018-07-24,27.389999,0.0
2018-07-25,28.389999,0.03651
2018-07-26,28.389999,0.0
2018-07-27,28.389999,0.0
2018-07-30,28.389999,0.0
2018-07-31,28.17,-0.007749
2018-08-01,28.17,0.0
2018-08-02,28.17,0.0
2018-08-03,28.17,0.0
2018-08-06,28.17,0.0
2018-08-07,28.624001,0.016116
2018-08-08,28.624001,0.0
2018-08-09,28.624001,0.0
2018-08-10,28.624001,0.0
2018-08-13,28.549999,-0.002585
2018-08-14,28.389999,-0.005604
2018-08-15,28.389999,0.0
2018-08-16,28.74,0.012328
2018-08-17,28.530001,-0.007307
2018-08-20,28.530001,0.0
2018-08-21,28.530001,0.0
2018-08-22,28.530001,0.0
2018-08-23,28.530001,0.0
2018-08-24,28.530001,0.0
2018-08-27,28.530001,0.0
2018-08-28,28.530001,0.0
2018-08-29,28.530001,0.0
2018-08-30,28.530001,0.0
2018-08-31,28.530001,0.0
2018-09-04,29.105,0.020154
2018-09-05,29.105,0.0
2018-09-06,29.105,0.0
2018-09-07,29.105,0.0
2018-09-10,29.105,0.0
2018-09-11,28.91,-0.0067
2018-09-12,28.91,0.0
2018-09-13,28.91,0.0
2018-09-14,28.91,0.0
2018-09-17,29.040001,0.004497
2018-09-18,29.040001,0.0
2018-09-19,29.176001,0.004683
2018-09-20,29.295,0.004079
2018-09-21,29.295,0.0
2018-09-24,29.158001,-0.004677
2018-09-25,29.158001,0.0
2018-09-26,29.16,6.9e-05
2018-09-27,29.16,0.0
2018-09-28,29.16,0.0
2018-10-01,29.16,0.0
2018-10-02,29.16,0.0
2018-10-03,29.16,0.0
2018-10-04,29.16,0.0
2018-10-05,29.16,0.0
2018-10-08,29.16,0.0
2018-10-09,29.16,0.0
2018-10-10,28.371,-0.027058
2018-10-11,27.74,-0.022241
2018-10-12,27.809999,0.002523
2018-10-15,27.809999,0.0
2018-10-16,27.975,0.005933
2018-10-17,28.24,0.009473
2018-10-18,28.24,0.0
2018-10-19,28.24,0.0
2018-10-22,28.24,0.0
2018-10-23,27.0,-0.043909
2018-10-24,26.860001,-0.005185
2018-10-25,25.67,-0.044304
2018-10-26,26.690001,0.039735
2018-10-29,26.129999,-0.020982
2018-10-30,27.327,0.045809
2018-10-31,27.127001,-0.007319
2018-11-01,27.127001,0.0
2018-11-02,27.115,-0.000442
2018-11-05,27.42,0.011248
2018-11-06,27.42,0.0
2018-11-07,27.42,0.0
2018-11-08,28.209999,0.028811
2018-11-09,27.889999,-0.011343
2018-11-12,27.889999,0.0
2018-11-13,27.889999,0.0
2018-11-14,27.889999,0.0
2018-11-15,27.16,-0.026174
2018-11-16,27.16,0.0
2018-11-19,27.16,0.0
2018-11-20,27.16,0.0
2018-11-21,27.16,0.0
2018-11-23,27.16,0.0
2018-11-26,27.16,0.0
2018-11-27,27.16,0.0
2018-11-28,27.16,0.0
2018-11-29,27.32,0.005891
2018-11-30,27.32,0.0
2018-12-03,27.940001,0.022694
2018-12-04,27.940001,0.0
2018-12-06,27.940001,0.0
2018-12-07,26.360001,-0.05655
2018-12-10,26.448,0.003338
2018-12-11,26.476,0.001059
2018-12-12,26.476,0.0
2018-12-13,26.551001,0.002833
2018-12-14,26.073999,-0.017965
2018-12-17,26.073999,0.0
2018-12-18,25.565001,-0.019521
2018-12-19,25.565001,0.0
2018-12-20,25.565001,0.0
2018-12-21,25.565001,0.0
2018-12-24,25.565001,0.0
2018-12-26,25.565001,0.0
2018-12-27,24.615999,-0.037121
2018-12-28,24.646999,0.001259
2018-12-31,24.771,0.005031
2019-01-02,24.771,0.0
2019-01-03,24.343,-0.017278
2019-01-04,25.143,0.032864
2019-01-07,25.370001,0.009028
2019-01-08,25.594999,0.008869
2019-01-09,25.594999,0.0
2019-01-10,25.594999,0.0
2019-01-11,25.594999,0.0
2019-01-14,25.594999,0.0
2019-01-15,25.955,0.014065
2019-01-16,25.955,0.0
2019-01-17,26.216,0.010056
2019-01-18,26.216,0.0
2019-01-22,26.216,0.0
2019-01-23,26.216,0.0
2019-01-24,26.216,0.0
2019-01-25,26.517,0.011482
2019-01-28,26.306999,-0.007919
2019-01-29,26.27,-0.001406
2019-01-30,26.691,0.016026
2019-01-31,26.966,0.010303
2019-02-01,26.962999,-0.000111
2019-02-04,27.127001,0.006082
2019-02-05,27.268,0.005198
2019-02-06,27.23,-0.001394
2019-02-07,26.969999,-0.009548
2019-02-08,26.962999,-0.00026
2019-02-11,27.041,0.002893
2019-02-12,27.379999,0.012536
2019-02-13,27.469999,0.003287
2019-02-14,27.427,-0.001565
2019-02-15,27.684999,0.009407
2019-02-19,27.753,0.002456
2019-02-20,27.791,0.001369
2019-02-21,27.690001,-0.003634
2019-02-22,27.877001,0.006753
2019-02-25,27.93,0.001901
2019-02-26,27.921,-0.000322
2019-02-27,27.950001,0.001039
2019-02-28,27.834,-0.00415
2019-03-01,28.025,0.006862
2019-03-04,27.815001,-0.007493
2019-03-05,27.903,0.003164
2019-03-06,27.707001,-0.007024
2019-03-07,27.473,-0.008446
2019-03-08,27.437,-0.00131
2019-03-11,27.813999,0.013741
2019-03-12,27.813999,0.0
2019-03-13,27.813999,0.0
2019-03-14,28.125,0.011181
2019-03-15,28.16,0.001244
2019-03-18,28.25,0.003196
2019-03-19,28.146,-0.003681
2019-03-20,28.143999,-7.1e-05
2019-03-21,28.48,0.011939
2019-03-22,27.931,-0.019277
2019-03-25,27.879,-0.001862
2019-03-26,28.052,0.006205
2019-03-27,27.934999,-0.004171
2019-03-28,28.059,0.004439
2019-03-29,28.261999,0.007235
2019-04-01,28.59,0.011606
2019-04-02,28.6,0.00035
2019-04-03,28.638,0.001329
2019-04-04,28.716,0.002724
2019-04-05,28.83,0.00397
2019-04-08,28.875,0.001561
2019-04-09,28.771999,-0.003567
2019-04-10,28.885,0.003927
2019-04-11,28.940001,0.001904
2019-04-12,29.084999,0.00501
2019-04-15,29.065001,-0.000688
2019-04-16,29.1,0.001204
2019-04-17,28.945,-0.005326
2019-04-18,28.995001,0.001727
2019-04-22,29.065001,0.002414
2019-04-23,29.33,0.009117
2019-04-24,29.372999,0.001466
2019-04-25,29.341999,-0.001055
2019-04-26,29.483,0.004805
2019-04-29,29.552999,0.002374
2019-04-30,29.336,-0.007343
2019-05-01,29.16,-0.005999
2019-05-02,29.062,-0.003361
2019-05-03,29.4,0.01163
2019-05-06,29.290001,-0.003741
2019-05-07,28.747,-0.018539
2019-05-08,28.736,-0.000383
2019-05-09,28.628,-0.003758
2019-05-10,28.701,0.00255
2019-05-13,28.091999,-0.021219
2019-05-14,28.319,0.008081
2019-05-15,28.555,0.008334
2019-05-16,28.639999,0.002977
2019-05-17,28.566999,-0.002549
2019-05-20,28.355,-0.007421
2019-05-21,28.660999,0.010792
2019-05-22,28.605,-0.001954
2019-05-23,28.171,-0.015172
2019-05-24,28.315001,0.005112
2019-05-28,28.07,-0.008653
2019-05-29,27.739,-0.011792
2019-05-30,27.85,0.004002
2019-05-31,27.495001,-0.012747
2019-06-03,27.392,-0.003746
2019-06-04,28.021999,0.022999
2019-06-05,28.190001,0.005995
2019-06-06,28.514999,0.011529
2019-06-07,28.84,0.011398
2019-06-10,28.875999,0.001248
2019-06-11,28.844999,-0.001074
2019-06-12,28.85,0.000173
2019-06-13,28.936001,0.002981
2019-06-14,28.875,-0.002108
2019-06-17,28.981001,0.003671
2019-06-18,29.233,0.008695
2019-06-19,29.247,0.000479
2019-06-20,29.516001,0.009198
2019-06-21,29.539,0.000779
2019-06-24,29.440001,-0.003351
2019-06-25,29.040001,-0.013587
2019-06-26,29.139999,0.003443
2019-06-27,29.195,0.001887
2019-06-28,29.315001,0.00411
2019-07-01,29.511,0.006686
2019-07-02,29.594999,0.002846
2019-07-03,29.855,0.008785
2019-07-05,29.830999,-0.000804
2019-07-08,29.674999,-0.005229
2019-07-09,29.73,0.001853
2019-07-10,29.889999,0.005382
2019-07-11,29.924999,0.001171
2019-07-12,30.065001,0.004678
2019-07-15,30.035999,-0.000965
2019-07-16,29.985001,-0.001698
2019-07-17,29.868,-0.003902
2019-07-18,29.875,0.000234
2019-07-19,29.783001,-0.003079
2019-07-22,29.809999,0.000907
2019-07-23,29.969999,0.005367
2019-07-24,30.09,0.004004
2019-07-25,29.976999,-0.003755
2019-07-26,30.195,0.007272
2019-07-29,30.155001,-0.001325
2019-07-30,30.086,-0.002288
2019-07-31,29.822001,-0.008775
2019-08-01,29.433001,-0.013044
2019-08-02,29.219,-0.007271
2019-08-05,28.337999,-0.030152
2019-08-06,28.697001,0.012669
2019-08-07,28.747,0.001742
2019-08-08,29.247999,0.017428
2019-08-09,29.104,-0.004923
2019-08-12,28.745001,-0.012335
2019-08-13,29.142,0.013811
2019-08-14,28.334999,-0.027692
2019-08-15,28.395,0.002118
2019-08-16,28.84,0.015672
2019-08-19,29.205,0.012656
2019-08-20,28.929001,-0.00945
2019-08-21,29.200001,0.009368
2019-08-22,29.162001,-0.001301
2019-08-23,28.298,-0.029628
2019-08-26,28.722,0.014983
2019-08-27,28.611,-0.003865
2019-08-28,28.812,0.007025
2019-08-29,29.208,0.013744
2019-08-30,29.166,-0.001438
2019-09-03,29.021,-0.004972
2019-09-04,29.32,0.010303
2019-09-05,29.735001,0.014154
2019-09-06,29.767,0.001076
2019-09-09,29.731001,-0.001209
2019-09-10,29.681999,-0.001648
2019-09-11,29.924999,0.008187
2019-09-12,30.129999,0.00685
2019-09-13,30.045,-0.002821
2019-09-16,29.940001,-0.003495
2019-09-17,29.952999,0.000434
2019-09-18,30.013,0.002003
2019-09-19,29.969,-0.001466
2019-09-20,29.851,-0.003937
2019-09-23,29.82,-0.001038
2019-09-24,29.493999,-0.010932
2019-09-25,29.754999,0.008849
2019-09-26,29.533001,-0.007461
2019-09-27,29.371,-0.005485
2019-09-30,29.594,0.007593
2019-10-01,29.194,-0.013516
2019-10-02,28.736,-0.015688
2019-10-03,28.862,0.004385
2019-10-04,29.358,0.017185
2019-10-07,29.268,-0.003066
2019-10-08,28.804001,-0.015853
2019-10-09,29.007,0.007048
2019-10-10,29.212,0.007067
2019-10-11,29.566999,0.012153
2019-10-14,29.48,-0.002942
2019-10-15,29.777,0.010075
2019-10-16,29.707001,-0.002351
2019-10-17,29.834,0.004275
2019-10-18,29.716,-0.003955
2019-10-21,29.896,0.006057
2019-10-22,29.806999,-0.002977
2019-10-23,29.870001,0.002114
2019-10-24,29.950001,0.002678
2019-10-25,30.096001,0.004875
2019-10-28,30.264999,0.005615
2019-10-29,30.236,-0.000958
2019-10-30,30.33,0.003109
2019-10-31,30.211,-0.003923
2019-11-01,30.552,0.011287
2019-11-04,30.639,0.002848
2019-11-05,30.618999,-0.000653
2019-11-06,30.58,-0.001274
2019-11-07,30.674999,0.003107
2019-11-08,30.83,0.005053
2019-11-11,30.716,-0.003698
2019-11-12,30.784,0.002214
2019-11-13,30.84,0.001819
2019-11-14,30.867001,0.000876
2019-11-15,31.091,0.007257
2019-11-18,31.122999,0.001029
2019-11-19,31.105,-0.000578
2019-11-20,31.002001,-0.003311
2019-11-21,30.982,-0.000645
2019-11-22,31.044001,0.002001
2019-11-25,31.292,0.007989
2019-11-26,31.375,0.002652
2019-11-27,31.497999,0.00392
2019-11-29,31.375999,-0.003873
2019-12-02,31.112,-0.008414
2019-12-03,30.948,-0.005271
2019-12-04,31.117001,0.005461
2019-12-05,31.194,0.002475
2019-12-06,31.492001,0.009553
2019-12-09,31.431999,-0.001905
2019-12-10,31.347,-0.002704
2019-12-11,31.451,0.003318
2019-12-12,31.662001,0.006709
2019-12-13,31.663,3.2e-05
2019-12-16,31.893999,0.007296
2019-12-17,31.902,0.000251
2019-12-18,31.905001,9.4e-05
2019-12-19,32.014,0.003416
2019-12-20,32.196999,0.005716
2019-12-23,32.088001,-0.003385
2019-12-24,32.035999,-0.001621
2019-12-26,32.185001,0.004651
2019-12-27,32.209999,0.000777
2019-12-30,31.997,-0.006613
2019-12-31,32.07,0.002281
2020-01-02,32.419998,0.010914
2020-01-03,32.243999,-0.005429
2020-01-06,32.321999,0.002419
2020-01-07,32.313999,-0.000247
2020-01-08,32.542999,0.007087
2020-01-09,32.668999,0.003872
2020-01-10,32.645,-0.000735
2020-01-13,32.785999,0.004319
2020-01-14,32.731998,-0.001647
2020-01-15,32.792,0.001833
2020-01-16,33.066002,0.008356
2020-01-17,33.198002,0.003992
2020-01-21,33.125,-0.002199
2020-01-22,33.166,0.001238
2020-01-23,33.188999,0.000693
2020-01-24,32.895,-0.008858
2020-01-27,32.388,-0.015413
2020-01-28,32.737999,0.010806
2020-01-29,32.762001,0.000733
2020-01-30,32.801998,0.001221
2020-01-31,32.249001,-0.016859
2020-02-03,32.555,0.009489
2020-02-04,33.067001,0.015727
2020-02-05,33.289001,0.006714
2020-02-06,33.421001,0.003965
2020-02-07,33.25,-0.005117
2020-02-10,33.504002,0.007639
2020-02-11,33.57,0.00197
2020-02-12,33.82,0.007447
2020-02-13,33.828999,0.000266
2020-02-14,33.827999,-3e-05
2020-02-18,33.665001,-0.004818
2020-02-19,33.884998,0.006535
2020-02-20,33.762001,-0.00363
2020-02-21,33.448002,-0.0093
2020-02-24,32.502998,-0.028253
2020-02-25,31.462,-0.032028
2020-02-26,31.205999,-0.008137
2020-02-27,29.919001,-0.041242
2020-02-28,29.374001,-0.018216
2020-03-02,30.848,0.05018
2020-03-03,30.069,-0.025253
2020-03-04,31.285999,0.040474
2020-03-05,30.309999,-0.031196
2020-03-06,29.66,-0.021445
2020-03-09,27.681,-0.066723
2020-03-10,28.68,0.03609
2020-03-11,27.388,-0.045049
2020-03-12,24.907,-0.090587
2020-03-13,26.620001,0.068776
2020-03-16,23.853001,-0.103944
2020-03-17,25.233999,0.057896
2020-03-18,23.584,-0.065388
2020-03-19,24.385,0.033964
2020-03-20,23.136,-0.05122
2020-03-23,22.5,-0.02749
2020-03-24,24.316,0.080711
2020-03-25,24.950001,0.026073
2020-03-26,26.355,0.056313
2020-03-27,25.299999,-0.04003
2020-03-30,26.225,0.036561
2020-03-31,26.049999,-0.006673
2020-04-01,24.548,-0.057658
2020-04-02,25.152,0.024605
2020-04-03,24.795,-0.014194
2020-04-06,26.563999,0.071345
2020-04-07,26.726,0.006099
2020-04-08,27.532,0.030158
2020-04-09,27.872,0.012349
2020-04-13,27.556,-0.011338
2020-04-14,28.447001,0.032334
2020-04-15,27.749001,-0.024537
2020-04-16,28.006001,0.009262
2020-04-17,28.629999,0.022281
2020-04-20,28.245001,-0.013447
2020-04-21,27.402,-0.029846
2020-04-22,28.01,0.022188
2020-04-23,28.370001,0.012853
2020-04-24,28.323,-0.001657
2020-04-27,28.323,0.0
2020-04-28,28.684999,0.012781
2020-04-29,29.6,0.031898
2020-04-30,28.945,-0.022128
2020-05-01,28.145,-0.027639
2020-05-04,28.302,0.005578
2020-05-05,28.731001,0.015158
2020-05-06,28.525,-0.00717
2020-05-07,28.761,0.008273
2020-05-08,29.267,0.017593
2020-05-11,29.341999,0.002563
2020-05-12,29.177999,-0.005589
2020-05-13,28.115999,-0.036397
2020-05-14,28.438,0.011453
2020-05-15,28.556,0.004149
2020-05-18,29.538,0.034389
2020-05-19,29.253,-0.009649
2020-05-20,29.740999,0.016682
2020-05-21,29.629,-0.003766
2020-05-22,29.551001,-0.002633
2020-05-26,29.886999,0.01137
2020-05-27,30.048,0.005387
2020-05-28,30.188999,0.004692
2020-05-29,30.18,-0.000298
2020-06-01,30.523001,0.011365
2020-06-02,30.537001,0.000459
2020-06-03,31.304001,0.025117
2020-06-04,31.01,-0.009392
2020-06-05,31.729,0.023186
2020-06-08,32.18,0.014214
2020-06-09,31.981001,-0.006184
2020-06-10,31.950001,-0.000969
2020-06-11,29.938999,-0.062942
2020-06-12,30.507,0.018972
2020-06-15,30.597,0.00295
2020-06-16,31.079,0.015753
2020-06-17,31.124001,0.001448
2020-06-18,31.177,0.001703
2020-06-19,31.129999,-0.001508
2020-06-22,31.094999,-0.001124
2020-06-23,31.474001,0.012189
2020-06-24,30.379,-0.034791
2020-06-25,30.952,0.018862
2020-06-26,30.273001,-0.021937
2020-06-29,30.583,0.01024
2020-06-30,31.153999,0.01867
2020-07-01,31.400999,0.007928
2020-07-02,31.364,-0.001178
2020-07-06,31.933001,0.018142
2020-07-07,31.662001,-0.008487
2020-07-08,31.841,0.005653
2020-07-09,31.672001,-0.005308
2020-07-10,32.096001,0.013387
2020-07-13,31.763,-0.010375
2020-07-14,32.125999,0.011428
2020-07-15,32.478001,0.010957
2020-07-16,32.362,-0.003572
2020-07-17,32.505001,0.004419
2020-07-20,32.794998,0.008922
2020-07-21,32.801998,0.000213
2020-07-22,32.953999,0.004634
2020-07-23,32.542999,-0.012472
2020-07-24,32.375,-0.005162
2020-07-27,32.605999,0.007135
2020-07-28,32.381001,-0.006901
2020-07-29,32.784,0.012446
2020-07-30,32.695,-0.002715
2020-07-31,32.886002,0.005842
2020-08-03,33.215,0.010004
2020-08-04,33.296001,0.002439
2020-08-05,33.548,0.007568
2020-08-06,33.724998,0.005276
2020-08-07,33.720001,-0.000148
2020-08-10,33.779999,0.001779
2020-08-11,33.495998,-0.008407
2020-08-12,34.005001,0.015196
2020-08-13,33.983002,-0.000647
2020-08-14,33.951,-0.000942
2020-08-17,34.116001,0.00486
2020-08-18,34.194,0.002286
2020-08-19,34.056999,-0.004007
2020-08-20,34.202,0.004258
2020-08-21,34.198002,-0.000117
2020-08-24,34.59,0.011463
2020-08-25,34.849998,0.007517
2020-08-26,35.294998,0.012769
2020-08-27,35.328999,0.000963
2020-08-28,35.511002,0.005152
2020-08-31,35.603001,0.002591
2020-09-01,35.764,0.004522
2020-09-02,36.325001,0.015686
2020-09-03,35.183998,-0.031411
2020-09-04,34.640999,-0.015433
2020-09-08,33.594002,-0.030224
2020-09-09,34.352001,0.022564
2020-09-10,33.757,-0.017321
2020-09-11,33.714001,-0.001274
2020-09-14,34.223999,0.015127
2020-09-15,34.540001,0.009233
2020-09-16,34.312,-0.006601
2020-09-17,33.997002,-0.00918
2020-09-18,33.624001,-0.010972
2020-09-21,33.09,-0.015882
2020-09-22,33.473999,0.011605
2020-09-23,32.682999,-0.02363
2020-09-24,32.686001,9.2e-05
2020-09-25,33.306999,0.018999
2020-09-28,33.823002,0.015492
2020-09-29,33.652,-0.005056
2020-09-30,33.993999,0.010163
2020-10-01,34.108002,0.003354
2020-10-02,33.919998,-0.005512
2020-10-05,34.458,0.015861
2020-10-06,34.042999,-0.012044
2020-10-07,34.620998,0.016979
2020-10-08,34.868999,0.007163
2020-10-09,35.470001,0.017236
2020-10-12,35.797001,0.009219
2020-10-13,35.629002,-0.004693
2020-10-14,35.382999,-0.006905
2020-10-15,35.287998,-0.002685
2020-10-16,35.32,0.000907
2020-10-19,34.723,-0.016903
2020-10-20,34.925999,0.005846
2020-10-21,34.845001,-0.002319
2020-10-22,34.966999,0.003501
2020-10-23,35.074001,0.00306
2020-10-26,34.424,-0.018532
2020-10-27,34.386002,-0.001104
2020-10-28,33.199001,-0.03452
2020-10-29,33.661999,0.013946
2020-10-30,33.016998,-0.019161
2020-11-02,33.529999,0.015537
2020-11-03,34.186001,0.019565
2020-11-04,34.901001,0.020915
2020-11-05,35.612,0.020372
2020-11-06,35.646,0.000955
2020-11-09,35.988998,0.009622
2020-11-10,35.825001,-0.004557
2020-11-11,36.164001,0.009463
2020-11-12,35.923,-0.006664
2020-11-13,36.278999,0.00991
2020-11-16,36.618999,0.009372
2020-11-17,36.619999,2.7e-05
2020-11-18,36.470001,-0.004096
2020-11-19,36.398998,-0.001947
2020-11-20,36.185001,-0.005879
2020-11-23,36.377998,0.005334
2020-11-24,36.964001,0.016109
2020-11-25,36.984001,0.000541
2020-11-27,37.118,0.003623
2020-11-30,36.931999,-0.005011
2020-12-01,37.325001,0.010641
2020-12-02,37.308998,-0.000429
2020-12-03,37.312,8e-05
2020-12-04,37.549999,0.006379
2020-12-07,37.66,0.002929
2020-12-08,37.841,0.004806
2020-12-09,37.521999,-0.00843
2020-12-10,37.507999,-0.000373
2020-12-11,37.470001,-0.001013
2020-12-14,37.377998,-0.002455
2020-12-15,37.768002,0.010434
2020-12-16,37.862999,0.002515
2020-12-17,38.118,0.006735
2020-12-18,38.009998,-0.002833
2020-12-21,37.729,-0.007393
2020-12-22,37.93,0.005327
2020-12-23,38.200001,0.007118
2020-12-24,38.056,-0.00377
2020-12-28,38.238998,0.004809
2020-12-29,37.98,-0.006773
2020-12-30,38.182999,0.005345
2020-12-31,38.375,0.005028
2021-01-04,37.82,-0.014463
2021-01-05,38.073002,0.00669
2021-01-06,38.701,0.016495
2021-01-07,38.490002,-0.005452
2021-01-08,38.573002,0.002156
2021-01-11,38.827,0.006585
2021-01-12,38.77,-0.001468
2021-01-13,38.974998,0.005288
2021-01-14,38.790001,-0.004747
2021-01-15,38.500999,-0.00745
2021-01-19,38.875,0.009714
2021-01-20,39.425999,0.014174
2021-01-21,39.409,-0.000431
2021-01-22,39.419998,0.000279
2021-01-25,39.380001,-0.001015
2021-01-26,39.359001,-0.000533
2021-01-27,38.273998,-0.027567
2021-01-28,38.805,0.013874
2021-01-29,38.169998,-0.016364
2021-02-01,38.625,0.01192
